"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
48190911444,"Pedestrian","Female",63,1,"Pedestrian","Slight",1,"2019-08-16","10:5000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","August","Friday",10,"Daylight","60-69"
1190190995,"Driver/Rider","Male",54,1,"Pedal Cycle","Slight",2,"2019-06-04","08:3300","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","June","Tuesday",8,"Daylight","50-59"
1190180462,"Driver/Rider","Male",64,1,"Car","Slight",2,"2019-05-12","20:1400","BOR","Roundabout",20,"Roundabout","Fine","Road-Dry","May","Sunday",20,"Dark","60-69"
1190195202,"Driver/Rider","Male",30,1,"Powered 2 Wheeler","Slight",2,"2019-07-07","03:0200","BOR","Unknown",20,"Other","Other","Other","July","Sunday",3,"Daylight","30-39"
1190178485,"Passenger","Female",2,2,"Car","Slight",2,"2019-05-02","19:4000","BOR","Single CWY",30,"Crossroads","Raining","Road-Wet","May","Thursday",19,"Daylight","0-9"
1190194589,"Pedestrian","Female",3,1,"Pedestrian","Slight",1,"2019-07-19","13:1500","BOR","Dual CWY",20,"T/STAG JUN","Raining","Road-Wet","July","Friday",13,"Daylight","0-9"
1190226233,"Driver/Rider","Male",44,1,"Car","Slight",2,"2019-11-29","07:0500","BOR","Single CWY",30,"Crossroads","Fine","Other","November","Friday",7,"Daylight","40-49"
1190169238,"Driver/Rider","Female",73,1,"Car","Slight",2,"2019-03-15","10:4700","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Friday",10,"Daylight","70-79"
1190209937,"Pedestrian","Female",60,1,"Pedestrian","Serious",1,"2019-10-05","18:3500","BOR","Single CWY",30,"Crossroads","Fine","Road-Wet","October","Saturday",18,"Dark","60-69"
1190224113,"Driver/Rider","Female",28,1,"Pedal Cycle","Slight",2,"2019-12-10","08:0000","BOR","Unknown",30,"No JUN in 20M","Fine","Road-Dry","December","Tuesday",8,"Daylight","20-29"
1190166372,"Driver/Rider","Female",32,1,"Car","Slight",2,"2019-02-27","15:3200","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","February","Wednesday",15,"Daylight","30-39"
1190158948,"Driver/Rider","Female",34,2,"Car","Slight",2,"2019-01-22","16:5200","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Wet","January","Tuesday",16,"Dark","30-39"
1190184483,"Driver/Rider","Male",26,1,"Pedal Cycle","Serious",2,"2019-06-01","13:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Saturday",13,"Daylight","20-29"
1190217568,"Driver/Rider","Male",54,1,"Car","Slight",2,"2019-11-11","10:4500","TLRN","Dual CWY",40,"Other","Fine","Road-Wet","November","Monday",10,"Daylight","50-59"
1190205391,"Passenger","Female",4,1,"Car","Slight",3,"2019-09-14","15:1000","BOR","Dual CWY",30,"Other","Fine","Road-Dry","September","Saturday",15,"Daylight","0-9"
1190205416,"Driver/Rider","Male",51,1,"Powered 2 Wheeler","Serious",1,"2019-09-14","21:5300","TLRN","Dual CWY",50,"Other","Fine","Road-Dry","September","Saturday",21,"Dark","50-59"
1190168859,"Pedestrian","Male",35,1,"Pedestrian","Slight",1,"2019-03-13","14:3000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","March","Wednesday",14,"Daylight","30-39"
1190192323,"Pedestrian","Female",55,1,"Pedestrian","Slight",1,"2019-07-08","17:1500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Monday",17,"Daylight","50-59"
1190213733,"Driver/Rider","Male",37,2,"Car","Slight",2,"2019-10-14","15:1500","BOR","Single CWY",20,"Other","Raining","Road-Wet","October","Monday",15,"Daylight","30-39"
1190181537,"Passenger","Female",10,6,"Car","Slight",3,"2019-05-17","18:4500","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Friday",18,"Daylight","10-19"
1190156589,"Pedestrian","Female",83,1,"Pedestrian","Serious",1,"2019-01-09","14:1700","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","January","Wednesday",14,"Daylight","80-89"
1190208688,"Driver/Rider","Female",40,1,"Car","Slight",2,"2019-09-30","20:0500","TLRN","Slip RD",30,"Other","Raining","Road-Wet","September","Monday",20,"Dark","40-49"
1190211076,"Pedestrian","Female",51,1,"Pedestrian","Serious",1,"2019-10-11","19:0000","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","October","Friday",19,"Dark","50-59"
1190224860,"Driver/Rider","Female",28,1,"Pedal Cycle","Slight",2,"2019-12-13","16:2000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","December","Friday",16,"Dark","20-29"
1190171852,"Driver/Rider","Female",47,1,"Car","Slight",3,"2019-03-28","17:2600","TLRN","Roundabout",50,"Roundabout","Fine","Road-Dry","March","Thursday",17,"Daylight","40-49"
1190214330,"Driver/Rider","Male",45,1,"Pedal Cycle","Slight",2,"2019-10-27","13:1000","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","October","Sunday",13,"Daylight","40-49"
1190159363,"Pedestrian","Female",17,1,"Pedestrian","Slight",1,"2019-01-22","18:1500","BOR","Single CWY",20,"Other","Other","Other","January","Tuesday",18,"Dark","10-19"
1190177938,"Driver/Rider","Male",53,1,"Car","Slight",2,"2019-04-22","11:1500","TLRN","Dual CWY",40,"Roundabout","Fine","Road-Dry","April","Monday",11,"Daylight","50-59"
1190216620,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Serious",2,"2019-11-07","05:4000","TLRN","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","November","Thursday",5,"Dark","30-39"
1190192145,"Passenger","Female",5,4,"Car","Slight",2,"2019-07-07","22:5500","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","July","Sunday",22,"Dark","0-9"
1190170303,"Driver/Rider","Female",32,1,"Pedal Cycle","Slight",2,"2019-03-19","18:4500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Tuesday",18,"Dark","30-39"
1190192637,"Driver/Rider","Male",30,2,"Car","Slight",2,"2019-07-10","06:0000","TLRN","Single CWY",30,"Roundabout","Fine","Road-Dry","July","Wednesday",6,"Daylight","30-39"
1190224598,"Pedestrian","Male",70,2,"Pedestrian","Slight",1,"2019-12-12","17:5000","TLRN","Single CWY",30,"No JUN in 20M","Other","Road-Wet","December","Thursday",17,"Dark","70-79"
1190182630,"Pedestrian","Female",62,1,"Pedestrian","Slight",1,"2019-05-22","14:0000","BOR","Single CWY",20,"T/STAG JUN","Other","Other","May","Wednesday",14,"Daylight","60-69"
1190157804,"Driver/Rider","Male",33,1,"Car","Slight",2,"2019-01-09","16:3000","BOR","Unknown",30,"Other","Fine","Road-Dry","January","Wednesday",16,"Dark","30-39"
1190164691,"Passenger","Female",20,2,"Car","Slight",1,"2019-02-17","12:4500","BOR","Single CWY",20,"Other","Fine","Road-Dry","February","Sunday",12,"Daylight","20-29"
1190158622,"Driver/Rider","Male",49,1,"Car","Slight",2,"2019-01-21","10:1500","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","January","Monday",10,"Daylight","40-49"
1190204091,"Passenger","Female",30,3,"Car","Slight",2,"2019-09-08","16:4100","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Sunday",16,"Daylight","30-39"
1190198431,"Driver/Rider","Male",77,1,"Car","Serious",1,"2019-08-08","10:1900","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","August","Thursday",10,"Daylight","70-79"
1190197869,"Pedestrian","Male",88,1,"Pedestrian","Serious",1,"2019-08-05","08:3000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","August","Monday",8,"Daylight","80-89"
1190193047,"Driver/Rider","Male",41,1,"Other Vehicle","Slight",2,"2019-07-12","05:0100","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Friday",5,"Daylight","40-49"
1190203636,"Driver/Rider","Female",58,1,"Car","Slight",2,"2019-09-05","13:0700","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","September","Thursday",13,"Daylight","50-59"
1190200161,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Slight",2,"2019-08-17","11:5100","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Saturday",11,"Daylight","20-29"
1190170903,"Driver/Rider","Male",56,1,"Powered 2 Wheeler","Slight",2,"2019-03-24","07:0000","TLRN","Dual CWY",30,"Crossroads","Fine","Road-Dry","March","Sunday",7,"Daylight","50-59"
1190160650,"Driver/Rider","Male",34,1,"Car","Slight",2,"2019-01-30","22:0500","BOR","Single CWY",30,"Other","Fine","Road-Dry","January","Wednesday",22,"Dark","30-39"
1190186294,"Driver/Rider","Female",54,2,"Car","Slight",2,"2019-06-10","09:0500","BOR","Dual CWY",40,"Roundabout","Raining","Road-Wet","June","Monday",9,"Daylight","50-59"
1190166289,"Driver/Rider","Male",59,1,"Car","Slight",1,"2019-02-22","17:0000","TLRN","Roundabout",20,"Roundabout","Fine","Road-Dry","February","Friday",17,"Daylight","50-59"
1190222816,"Driver/Rider","Male",49,1,"Taxi","Slight",4,"2019-12-04","19:5100","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","December","Wednesday",19,"Dark","40-49"
1190160990,"Pedestrian","Male",81,1,"Pedestrian","Slight",1,"2019-02-01","18:1800","TLRN","Dual CWY",30,"T/STAG JUN","Other","Road-Wet","February","Friday",18,"Dark","80-89"
1190167198,"Driver/Rider","Male",50,1,"Powered 2 Wheeler","Slight",2,"2019-03-05","16:4500","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","March","Tuesday",16,"Daylight","50-59"
1190200401,"Driver/Rider","Male",38,1,"Powered 2 Wheeler","Slight",2,"2019-08-19","16:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Monday",16,"Daylight","30-39"
1190216558,"Driver/Rider","Male",33,1,"Powered 2 Wheeler","Slight",2,"2019-11-06","18:0000","BOR","Dual CWY",30,"Crossroads","Fine","Road-Dry","November","Wednesday",18,"Dark","30-39"
1190176875,"Driver/Rider","Female",25,3,"Car","Slight",2,"2019-04-24","13:4700","BOR","Unknown",30,"No JUN in 20M","Fine","Road-Dry","April","Wednesday",13,"Daylight","20-29"
1190197261,"Driver/Rider","Male",44,1,"Car","Slight",1,"2019-08-01","18:2500","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Thursday",18,"Daylight","40-49"
1190222224,"Passenger","Male",29,3,"Car","Slight",2,"2019-12-02","14:5100","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","December","Monday",14,"Daylight","20-29"
1190217974,"Driver/Rider","Female",24,1,"Pedal Cycle","Slight",2,"2019-11-13","07:1500","TLRN","Single CWY",50,"T/STAG JUN","Fine","Road-Dry","November","Wednesday",7,"Daylight","20-29"
1190219825,"Pedestrian","Male",39,1,"Pedestrian","Slight",1,"2019-11-20","17:1300","TLRN","Dual CWY",30,"Roundabout","Fine","Road-Dry","November","Wednesday",17,"Dark","30-39"
1190184805,"Passenger","Male",50,3,"Goods Vehicle","Slight",2,"2019-06-03","08:1500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Monday",8,"Daylight","50-59"
1190172162,"Pedestrian","Male",72,1,"Pedestrian","Slight",1,"2019-03-20","18:4600","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","March","Wednesday",18,"Daylight","70-79"
1190212146,"Driver/Rider","Male",32,1,"Powered 2 Wheeler","Slight",2,"2019-10-16","17:1900","BOR","Dual CWY",30,"Other","Fine","Road-Dry","October","Wednesday",17,"Daylight","30-39"
1190207605,"Pedestrian","Female",36,2,"Pedestrian","Serious",1,"2019-09-25","12:4400","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Wednesday",12,"Daylight","30-39"
1190158295,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Slight",2,"2019-01-18","20:3000","TLRN","Unknown",30,"No JUN in 20M","Fine","Road-Dry","January","Friday",20,"Dark","10-19"
1190192942,"Driver/Rider","Male",19,1,"Car","Serious",2,"2019-07-11","11:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Thursday",11,"Daylight","10-19"
1190185658,"Driver/Rider","Male",25,1,"Car","Slight",2,"2019-06-06","19:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Thursday",19,"Daylight","20-29"
1190185646,"Passenger","Female",74,1,"Bus or Coach","Slight",1,"2019-06-06","14:2500","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","June","Thursday",14,"Daylight","70-79"
1190205568,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Serious",2,"2019-09-14","21:2000","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Saturday",21,"Dark","20-29"
1190182583,"Passenger","Male",22,1,"Other Vehicle","Slight",1,"2019-05-22","17:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Wednesday",17,"Daylight","20-29"
1190168428,"Driver/Rider","Male",29,1,"Pedal Cycle","Slight",2,"2019-03-11","15:5000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Monday",15,"Daylight","20-29"
1190212218,"Passenger","Female",24,4,"Car","Slight",2,"2019-10-17","00:0000","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","October","Thursday",0,"Dark","20-29"
1190177790,"Pedestrian","Female",36,1,"Pedestrian","Slight",1,"2019-04-26","15:2000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Friday",15,"Daylight","30-39"
48190932144,"Driver/Rider","Male",27,1,"Powered 2 Wheeler","Slight",2,"2019-11-29","13:1700","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","November","Friday",13,"Daylight","20-29"
1190186413,"Driver/Rider","Male",56,1,"Powered 2 Wheeler","Slight",2,"2019-06-10","19:0000","TLRN","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","June","Monday",19,"Daylight","50-59"
1190214293,"Driver/Rider","Male",26,2,"Other Vehicle","Serious",2,"2019-10-27","04:2000","BOR","Single CWY",20,"Other","Fine","Road-Dry","October","Sunday",4,"Dark","20-29"
1190194911,"Driver/Rider","Male",23,5,"Car","Slight",2,"2019-07-20","23:4600","TLRN","Dual CWY",50,"T/STAG JUN","Fine","Road-Dry","July","Saturday",23,"Dark","20-29"
1190167428,"Driver/Rider","Female",50,1,"Car","Slight",2,"2019-03-06","16:1500","BOR","Single CWY",20,"Other","Raining","Road-Wet","March","Wednesday",16,"Daylight","50-59"
1190191756,"Driver/Rider","Male",12,1,"Pedal Cycle","Slight",2,"2019-07-05","20:1500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Friday",20,"Daylight","10-19"
1190219458,"Driver/Rider","Male",39,1,"Goods Vehicle","Slight",2,"2019-11-18","16:3000","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Dry","November","Monday",16,"Dark","30-39"
1190162721,"Driver/Rider","Female",40,1,"Pedal Cycle","Slight",2,"2019-02-11","09:2500","BOR","Roundabout",20,"Other","Fine","Road-Dry","February","Monday",9,"Daylight","40-49"
1190166851,"Driver/Rider","Female",59,1,"Car","Slight",1,"2019-03-04","12:3400","BOR","Roundabout",30,"Roundabout","Other","Road-Dry","March","Monday",12,"Daylight","50-59"
1190205214,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Slight",2,"2019-09-13","18:1000","BOR","Dual CWY",20,"No JUN in 20M","Fine","Road-Dry","September","Friday",18,"Daylight","20-29"
1190219445,"Driver/Rider","Female",28,1,"Car","Slight",1,"2019-11-19","08:5000","BOR","Single CWY",20,"T/STAG JUN","Other","Road-Dry","November","Tuesday",8,"Daylight","20-29"
1190160035,"Driver/Rider","Male",36,1,"Pedal Cycle","Slight",2,"2019-01-28","08:3400","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","January","Monday",8,"Daylight","30-39"
1190187924,"Pedestrian","Male",30,2,"Pedestrian","Slight",1,"2019-06-18","09:1500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Tuesday",9,"Daylight","30-39"
1190213309,"Pedestrian","Male",4,3,"Pedestrian","Slight",1,"2019-10-22","10:2000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","October","Tuesday",10,"Daylight","0-9"
1190195933,"Driver/Rider","Male",21,2,"Car","Slight",2,"2019-07-25","16:1200","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Thursday",16,"Daylight","20-29"
1190190313,"Driver/Rider","Male",32,1,"Pedal Cycle","Slight",2,"2019-06-28","23:5000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","June","Friday",23,"Dark","30-39"
1190202839,"Passenger","Female",76,1,"Bus or Coach","Slight",1,"2019-09-02","09:3700","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Monday",9,"Daylight","70-79"
1190225526,"Driver/Rider","Female",27,2,"Car","Slight",2,"2019-12-16","17:4500","BOR","Single CWY",20,"No JUN in 20M","Raining","Road-Wet","December","Monday",17,"Dark","20-29"
1190225787,"Driver/Rider","Male",45,1,"Car","Slight",2,"2019-12-06","15:2400","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Wet","December","Friday",15,"Daylight","40-49"
1190173784,"Driver/Rider","Male",50,1,"Car","Slight",2,"2019-04-07","05:2000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","April","Sunday",5,"Dark","50-59"
1190181590,"Driver/Rider","Female",77,1,"Car","Slight",2,"2019-05-17","21:5500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Friday",21,"Dark","70-79"
1190202698,"Driver/Rider","Male",17,1,"Car","Slight",2,"2019-09-01","17:3000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Sunday",17,"Daylight","10-19"
1190212625,"Pedestrian","Male",35,1,"Pedestrian","Slight",1,"2019-10-18","13:3000","BOR","Single CWY",20,"Other","Fine","Road-Dry","October","Friday",13,"Daylight","30-39"
1190205408,"Driver/Rider","Male",38,1,"Pedal Cycle","Slight",2,"2019-09-14","20:0500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Saturday",20,"Dark","30-39"
1190211238,"Pedestrian","Female",85,1,"Pedestrian","Serious",1,"2019-10-12","17:1400","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","October","Saturday",17,"Daylight","80-89"
1190221312,"Pedestrian","Female",19,1,"Pedestrian","Slight",1,"2019-11-28","09:1500","TLRN","Unknown",30,"T/STAG JUN","Other","Other","November","Thursday",9,"Dark","10-19"
1190201269,"Driver/Rider","Female",29,2,"Car","Slight",1,"2019-08-24","09:3500","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","August","Saturday",9,"Daylight","20-29"
1190196160,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Slight",2,"2019-07-26","20:2500","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Dry","July","Friday",20,"Daylight","30-39"
1190193965,"Pedestrian","Male",37,1,"Pedestrian","Slight",1,"2019-07-16","14:3800","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","July","Tuesday",14,"Daylight","30-39"
1190161342,"Passenger","Female",22,2,"Car","Slight",2,"2019-02-04","22:0000","TLRN","Single CWY",30,"T/STAG JUN","Other","Road-Dry","February","Monday",22,"Dark","20-29"
1190200486,"Pedestrian","Female",28,1,"Pedestrian","Serious",1,"2019-08-19","19:2000","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Monday",19,"Daylight","20-29"
1190221417,"Driver/Rider","Female",44,1,"Car","Slight",2,"2019-11-28","16:4800","BOR","Single CWY",20,"T/STAG JUN","Other","Road-Wet","November","Thursday",16,"Dark","40-49"
1190190343,"Driver/Rider","Male",17,1,"Powered 2 Wheeler","Serious",2,"2019-06-29","13:0200","BOR","Single CWY",50,"Other","Fine","Road-Dry","June","Saturday",13,"Daylight","10-19"
1190195490,"Driver/Rider","Male",21,1,"Pedal Cycle","Serious",1,"2019-07-23","15:4000","BOR","Dual CWY",20,"Other","Fine","Road-Dry","July","Tuesday",15,"Daylight","20-29"
1190204955,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Slight",2,"2019-09-12","15:2000","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","September","Thursday",15,"Daylight","20-29"
1190161546,"Driver/Rider","Female",31,1,"Car","Slight",2,"2019-02-03","12:4000","TLRN","Dual CWY",50,"Other","Fine","Road-Dry","February","Sunday",12,"Dark","30-39"
1190177031,"Driver/Rider","Female",37,1,"Car","Slight",2,"2019-04-25","16:1500","BOR","Dual CWY",40,"Roundabout","Fine","Road-Dry","April","Thursday",16,"Daylight","30-39"
1190155774,"Driver/Rider","Male",26,1,"Other Vehicle","Slight",2,"2019-01-03","12:1000","BOR","Slip RD",20,"No JUN in 20M","Other","Road-Dry","January","Thursday",12,"Daylight","20-29"
1190209692,"Driver/Rider","Female",43,1,"Car","Slight",2,"2019-10-05","06:3900","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","October","Saturday",6,"Daylight","40-49"
1190201618,"Driver/Rider","Male",39,2,"Car","Slight",2,"2019-08-26","17:1800","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Monday",17,"Daylight","30-39"
1190182712,"Pedestrian","Male",76,1,"Pedestrian","Slight",1,"2019-05-23","10:4000","BOR","Unknown",30,"Other","Fine","Road-Dry","May","Thursday",10,"Daylight","70-79"
1190159238,"Passenger","Male",19,3,"Car","Serious",4,"2019-01-23","22:3000","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Wet","January","Wednesday",22,"Dark","10-19"
1190197647,"Driver/Rider","Male",24,1,"Pedal Cycle","Slight",2,"2019-08-03","23:0000","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","August","Saturday",23,"Dark","20-29"
1190193742,"Pedestrian","Female",6,1,"Pedestrian","Slight",1,"2019-07-15","18:4700","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Monday",18,"Daylight","0-9"
1190185620,"Driver/Rider","Male",22,1,"Powered 2 Wheeler","Slight",2,"2019-06-06","18:2500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Thursday",18,"Daylight","20-29"
