AREFNO,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped Location,Ped Movement,Mode of Travel
1190157840,BARNET,30,519948,190689,1,1 DRIVER/RIDER,1 MALE,25-59,54,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157841,WANDSWORTH,10,528938,177127,1,1 DRIVER/RIDER,1 MALE,25-59,31,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157843,WESTMINSTER,1,528381,178473,1,3 PEDESTRIAN,2 FEMALE,60+,77,1,3 SLIGHT,04 CROSSING ROAD WITHIN 50M XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157844,WESTMINSTER,1,530404,180266,1,1 DRIVER/RIDER,1 MALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157845,REDBRIDGE,14,541125,190375,1,2 PASSENGER,2 FEMALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157849,HOUNSLOW,25,510939,173943,1,1 DRIVER/RIDER,1 MALE,25-59,47,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157851,SOUTHWARK,8,531891,180222,1,3 PEDESTRIAN,2 FEMALE,60+,71,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157852,SOUTHWARK,8,534008,177412,1,3 PEDESTRIAN,2 FEMALE,60+,76,1,2 SERIOUS,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157860,SOUTHWARK,8,534051,178078,1,1 DRIVER/RIDER,1 MALE,25-59,36,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157862,BRENT,28,521503,183602,1,3 PEDESTRIAN,1 MALE,0-15,12,1,3 SLIGHT,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190157863,CAMDEN,2,528644,184207,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157866,ISLINGTON,3,531148,182295,1,3 PEDESTRIAN,2 FEMALE,25-59,58,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157870,CROYDON,20,535411,163996,1,2 PASSENGER,2 FEMALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157871,ENFIELD,32,534397,199995,1,1 DRIVER/RIDER,2 FEMALE,25-59,28,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157871,ENFIELD,32,534397,199995,2,1 DRIVER/RIDER,1 MALE,25-59,26,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157873,ENFIELD,32,535909,194851,1,1 DRIVER/RIDER,2 FEMALE,25-59,40,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157873,ENFIELD,32,535909,194851,2,1 DRIVER/RIDER,1 MALE,25-59,36,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157884,CAMDEN,2,529351,183134,1,1 DRIVER/RIDER,1 MALE,25-59,48,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,5 TAXI
1190157885,CROYDON,20,532456,166737,1,3 PEDESTRIAN,1 MALE,25-59,35,1,2 SERIOUS,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190157886,KENSINGTON & CHELSEA,12,526461,179192,1,1 DRIVER/RIDER,2 FEMALE,25-59,25,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157888,EALING,27,514216,182318,1,3 PEDESTRIAN,2 FEMALE,25-59,26,1,3 SLIGHT,04 CROSSING ROAD WITHIN 50M XING,4 FROM DRIVERS O/SIDE MSK,1 PEDESTRIAN
1190157889,SOUTHWARK,8,534670,176210,1,1 DRIVER/RIDER,1 MALE,16-24,19,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157892,HARINGEY,31,531968,190545,1,1 DRIVER/RIDER,1 MALE,25-59,59,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157893,GREENWICH,6,541451,177042,1,1 DRIVER/RIDER,2 FEMALE,25-59,25,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157893,GREENWICH,6,541451,177042,2,2 PASSENGER,2 FEMALE,25-59,58,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157893,GREENWICH,6,541451,177042,3,2 PASSENGER,2 FEMALE,16-24,20,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157895,HAVERING,15,553988,190972,1,1 DRIVER/RIDER,2 FEMALE,25-59,35,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157896,BRENT,28,522115,183046,1,1 DRIVER/RIDER,1 MALE,25-59,38,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157897,MERTON,22,525483,168219,1,1 DRIVER/RIDER,1 MALE,25-59,39,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157901,CAMDEN,2,527513,184343,1,1 DRIVER/RIDER,2 FEMALE,25-59,32,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157902,HACKNEY,4,534165,187584,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157904,BEXLEY,18,546272,174716,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157909,NEWHAM,17,541526,184903,1,2 PASSENGER,2 FEMALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157912,BARNET,30,522472,189140,1,1 DRIVER/RIDER,1 MALE,25-59,36,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157912,BARNET,30,522472,189140,2,2 PASSENGER,2 FEMALE,25-59,41,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157931,WESTMINSTER,1,527764,180989,1,1 DRIVER/RIDER,1 MALE,25-59,25,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157936,BROMLEY,19,546599,169874,1,1 DRIVER/RIDER,1 MALE,60+,85,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157937,WESTMINSTER,1,524718,182646,1,1 DRIVER/RIDER,1 MALE,16-24,21,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157943,CROYDON,20,531274,161631,1,3 PEDESTRIAN,1 MALE,60+,72,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190157945,HILLINGDON,26,507584,181931,1,3 PEDESTRIAN,2 FEMALE,16-24,17,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157950,MERTON,22,525822,170063,1,2 PASSENGER,2 FEMALE,25-59,53,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190157952,LAMBETH,9,530473,170220,1,1 DRIVER/RIDER,1 MALE,25-59,25,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157956,BARKING & DAGENHAM,16,547838,185721,1,1 DRIVER/RIDER,2 FEMALE,25-59,30,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157957,BRENT,28,516710,185665,1,1 DRIVER/RIDER,1 MALE,25-59,44,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157961,BRENT,28,516733,185481,1,3 PEDESTRIAN,1 MALE,25-59,36,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157965,EALING,27,513787,185094,1,1 DRIVER/RIDER,1 MALE,25-59,43,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157969,BARNET,30,525289,190807,1,3 PEDESTRIAN,1 MALE,16-24,22,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190157972,KENSINGTON & CHELSEA,12,523782,180738,1,1 DRIVER/RIDER,2 FEMALE,25-59,47,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190157973,TOWER HAMLETS,5,536770,182649,1,1 DRIVER/RIDER,1 MALE,25-59,53,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157985,ISLINGTON,3,531056,186207,1,1 DRIVER/RIDER,1 MALE,60+,61,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157986,WESTMINSTER,1,527657,182347,1,1 DRIVER/RIDER,2 FEMALE,25-59,49,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157992,CROYDON,20,531156,161450,1,3 PEDESTRIAN,2 FEMALE,16-24,18,1,3 SLIGHT,08 IN CENTRE OF CARRIAGEWAY,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN
1190157993,SOUTHWARK,8,533608,176816,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157994,HAVERING,15,558284,188765,1,1 DRIVER/RIDER,2 FEMALE,25-59,26,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190157995,RICHMOND-UPON-THAMES,24,516250,174395,1,1 DRIVER/RIDER,1 MALE,16-24,23,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157995,RICHMOND-UPON-THAMES,24,516250,174395,2,1 DRIVER/RIDER,1 MALE,25-59,47,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157996,KENSINGTON & CHELSEA,12,525774,178654,1,1 DRIVER/RIDER,2 FEMALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190157998,LAMBETH,9,532170,176102,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158002,NEWHAM,17,538769,184201,1,2 PASSENGER,1 MALE,60+,61,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158007,KENSINGTON & CHELSEA,12,525902,178672,1,1 DRIVER/RIDER,2 FEMALE,25-59,45,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158013,WESTMINSTER,1,530470,180741,1,1 DRIVER/RIDER,1 MALE,25-59,38,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158014,KINGSTON-UPON-THAMES,23,518204,170119,1,1 DRIVER/RIDER,1 MALE,25-59,31,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190158015,KENSINGTON & CHELSEA,12,527957,179202,1,1 DRIVER/RIDER,2 FEMALE,25-59,27,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158017,HAMMERSMITH & FULHAM,11,522605,180545,1,3 PEDESTRIAN,2 FEMALE,0-15,8,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190158019,BARNET,30,520177,190399,1,1 DRIVER/RIDER,2 FEMALE,25-59,56,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158021,BRENT,28,516570,188201,1,3 PEDESTRIAN,1 MALE,16-24,18,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190158023,CAMDEN,2,525993,183669,1,1 DRIVER/RIDER,1 MALE,25-59,28,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190158027,HARINGEY,31,531031,190396,1,2 PASSENGER,2 FEMALE,60+,60,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158030,SOUTHWARK,8,534057,178070,1,1 DRIVER/RIDER,1 MALE,16-24,22,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158036,WALTHAM FOREST,13,537190,189515,1,1 DRIVER/RIDER,1 MALE,25-59,47,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158036,WALTHAM FOREST,13,537190,189515,2,2 PASSENGER,2 FEMALE,25-59,47,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158041,KINGSTON-UPON-THAMES,23,517931,169420,1,2 PASSENGER,2 FEMALE,60+,80,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158042,CAMDEN,2,529599,184370,1,1 DRIVER/RIDER,1 MALE,25-59,36,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158044,HAMMERSMITH & FULHAM,11,523460,178246,1,1 DRIVER/RIDER,1 MALE,25-59,41,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158048,BRENT,28,519877,186590,1,1 DRIVER/RIDER,1 MALE,25-59,42,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158049,BARNET,30,523402,187615,1,1 DRIVER/RIDER,2 FEMALE,25-59,37,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158050,WESTMINSTER,1,528281,179307,1,3 PEDESTRIAN,2 FEMALE,0-15,5,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190158057,LAMBETH,9,530368,172913,1,1 DRIVER/RIDER,1 MALE,25-59,52,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158058,HARINGEY,31,533761,189498,1,2 PASSENGER,2 FEMALE,60+,66,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158058,HARINGEY,31,533761,189498,2,2 PASSENGER,1 MALE,25-59,36,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158060,WANDSWORTH,10,526063,172968,1,2 PASSENGER,2 FEMALE,25-59,48,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158065,NEWHAM,17,539349,181492,1,1 DRIVER/RIDER,2 FEMALE,25-59,25,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158074,HOUNSLOW,25,512934,177535,1,3 PEDESTRIAN,1 MALE,0-15,3,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190158076,CROYDON,20,533347,165751,1,3 PEDESTRIAN,1 MALE,0-15,14,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190158077,HARINGEY,31,530507,190811,1,2 PASSENGER,1 MALE,0-15,6,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158081,BARNET,30,525045,186473,1,1 DRIVER/RIDER,2 FEMALE,25-59,38,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158081,BARNET,30,525045,186473,2,2 PASSENGER,1 MALE,25-59,56,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158082,BARNET,30,522855,188723,1,1 DRIVER/RIDER,2 FEMALE,16-24,22,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158083,HARINGEY,31,533071,190760,1,1 DRIVER/RIDER,1 MALE,16-24,23,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158087,NEWHAM,17,543455,185634,1,1 DRIVER/RIDER,2 FEMALE,60+,66,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158090,BROMLEY,19,546972,166416,1,3 PEDESTRIAN,2 FEMALE,25-59,26,3,3 SLIGHT,08 IN CENTRE OF CARRIAGEWAY,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190158090,BROMLEY,19,546972,166416,2,3 PEDESTRIAN,2 FEMALE,0-15,3,3,3 SLIGHT,01 CROSSING ROAD ON PED XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190158090,BROMLEY,19,546972,166416,3,3 PEDESTRIAN,2 FEMALE,0-15,2,3,3 SLIGHT,01 CROSSING ROAD ON PED XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190158092,BRENT,28,522844,186942,1,2 PASSENGER,1 MALE,25-59,41,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158093,KENSINGTON & CHELSEA,12,524736,179119,1,1 DRIVER/RIDER,1 MALE,25-59,56,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158099,BRENT,28,520134,186393,1,1 DRIVER/RIDER,2 FEMALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158100,HILLINGDON,26,507843,181546,1,2 PASSENGER,2 FEMALE,16-24,16,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158102,CAMDEN,2,529254,182323,1,1 DRIVER/RIDER,1 MALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158103,HACKNEY,4,533275,186566,1,1 DRIVER/RIDER,2 FEMALE,25-59,47,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158103,HACKNEY,4,533275,186566,2,2 PASSENGER,2 FEMALE,25-59,54,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158103,HACKNEY,4,533275,186566,3,1 DRIVER/RIDER,1 MALE,25-59,31,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158104,WESTMINSTER,1,527773,181224,1,1 DRIVER/RIDER,1 MALE,25-59,26,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158104,WESTMINSTER,1,527773,181224,2,2 PASSENGER,1 MALE,16-24,24,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158105,WESTMINSTER,1,526580,182409,1,1 DRIVER/RIDER,1 MALE,0-15,15,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158107,LAMBETH,9,531230,178288,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158108,HAMMERSMITH & FULHAM,11,523983,178706,1,3 PEDESTRIAN,2 FEMALE,25-59,53,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190158109,HACKNEY,4,534960,184857,1,3 PEDESTRIAN,1 MALE,25-59,51,1,3 SLIGHT,09 IN ROAD - NOT CROSSING,9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190158112,BARKING & DAGENHAM,16,545854,184262,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158113,LAMBETH,9,529086,173874,1,3 PEDESTRIAN,1 MALE,0-15,6,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190158115,LAMBETH,9,531085,179128,1,1 DRIVER/RIDER,2 FEMALE,25-59,35,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158127,LEWISHAM,7,537689,173557,1,3 PEDESTRIAN,1 MALE,16-24,20,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN
1190158130,BEXLEY,18,547455,174377,1,1 DRIVER/RIDER,1 MALE,25-59,26,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158131,ENFIELD,32,532869,196888,1,1 DRIVER/RIDER,1 MALE,25-59,57,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158138,WESTMINSTER,1,528234,182182,1,1 DRIVER/RIDER,1 MALE,25-59,45,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158138,WESTMINSTER,1,528234,182182,2,1 DRIVER/RIDER,1 MALE,U,,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158143,HAVERING,15,550633,189743,1,2 PASSENGER,2 FEMALE,0-15,8,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158144,RICHMOND-UPON-THAMES,24,517411,169772,1,1 DRIVER/RIDER,1 MALE,25-59,36,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158151,BROMLEY,19,537398,169951,1,1 DRIVER/RIDER,2 FEMALE,25-59,38,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158157,EALING,27,521484,181585,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158160,CAMDEN,2,529949,182713,1,3 PEDESTRIAN,2 FEMALE,60+,64,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190158170,NEWHAM,17,542060,183405,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158174,SOUTHWARK,8,532513,178580,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158175,LEWISHAM,7,538136,175062,1,1 DRIVER/RIDER,1 MALE,25-59,39,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158175,LEWISHAM,7,538136,175062,2,2 PASSENGER,1 MALE,0-15,12,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158178,RICHMOND-UPON-THAMES,24,518353,173915,1,1 DRIVER/RIDER,2 FEMALE,25-59,42,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158181,WANDSWORTH,10,522471,173723,1,2 PASSENGER,1 MALE,0-15,2,5,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158181,WANDSWORTH,10,522471,173723,2,2 PASSENGER,2 FEMALE,0-15,3,5,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158181,WANDSWORTH,10,522471,173723,3,2 PASSENGER,2 FEMALE,25-59,53,5,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158181,WANDSWORTH,10,522471,173723,4,2 PASSENGER,2 FEMALE,25-59,44,5,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158181,WANDSWORTH,10,522471,173723,5,2 PASSENGER,2 FEMALE,60+,68,5,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158182,SOUTHWARK,8,534234,174596,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190158184,WESTMINSTER,1,529374,180543,1,2 PASSENGER,2 FEMALE,60+,61,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158185,RICHMOND-UPON-THAMES,24,513629,172696,1,1 DRIVER/RIDER,2 FEMALE,25-59,26,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190158186,RICHMOND-UPON-THAMES,24,515703,171103,1,1 DRIVER/RIDER,2 FEMALE,60+,62,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190158187,CAMDEN,2,530609,181281,1,3 PEDESTRIAN,2 FEMALE,16-24,20,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN
1190158188,SUTTON,21,526272,166398,1,2 PASSENGER,2 FEMALE,60+,61,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190158189,CAMDEN,2,530553,182864,1,1 DRIVER/RIDER,1 MALE,60+,60,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
